model,seed,sample_id,subject_id,true_label,true_class,pred_label,pred_class,correct,top1_confidence,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,true_class_probability,pred_class_probability,probability_margin,file_path,correctness,case_type
LeNet_LSTM,43,262,10,3,class_3,6,class_6,0,0.9996461868286132,3.600187847041525e-05,2.651652175700292e-05,3.3801754852902377e-06,0.0001276594121009,0.0001163780907518,2.498934918548912e-06,0.9996461868286132,1.6717898461138248e-06,5.436803803604562e-06,1.4049850278752274e-06,1.8755575865725405e-06,3.1084466172615066e-05,0.0001276594121009,0.9996461868286132,0.9995185274165123,/home/yaxin/datasets/TacAct-original/10_4_R_11.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,263,10,3,class_3,3,class_3,1,0.6893088221549988,2.274616781505756e-05,0.0001447867689421,1.794903801055625e-05,0.6893088221549988,0.0001666642929194,1.2627377145690843e-05,0.3100864887237549,5.700940528186038e-05,1.2295822671148926e-05,1.453463210054906e-05,1.5877569239819422e-05,0.0001400684850523,0.6893088221549988,0.6893088221549988,0.3792223334312439,/home/yaxin/datasets/TacAct-original/10_4_R_12.xlsx,correct,correct_class_3
LeNet_LSTM,43,264,10,3,class_3,3,class_3,1,0.9992303848266602,1.4424587391204113e-07,2.6627160423231544e-06,8.764166636865411e-07,0.9992303848266602,1.2671981721723569e-06,1.1840033664611839e-07,0.00069982977584,1.1909954082511833e-05,4.1157991859108733e-07,1.462664954487991e-06,7.463531801477075e-07,5.019617674406618e-05,0.9992303848266602,0.9992303848266602,0.9985305550508201,/home/yaxin/datasets/TacAct-original/10_4_R_13.xlsx,correct,correct_class_3
LeNet_LSTM,43,265,10,3,class_3,3,class_3,1,0.9992202520370485,3.212654178241792e-07,8.682678526383825e-06,1.0552025742072146e-06,0.9992202520370485,4.263373284629779e-06,1.8426776193791738e-07,0.0007299433345906,1.6852145563461818e-05,3.437535838202166e-07,3.630804940257804e-06,2.170148263758165e-06,1.23380796139827e-05,0.9992202520370485,0.9992202520370485,0.9984903087024578,/home/yaxin/datasets/TacAct-original/10_4_R_14.xlsx,correct,correct_class_3
LeNet_LSTM,43,266,10,3,class_3,3,class_3,1,0.9992122650146484,3.258567744524044e-07,8.540395356249064e-06,9.315999136561004e-07,0.9992122650146484,7.278819339262554e-06,2.714504603318346e-07,0.0007243282743729,1.4689673662360292e-05,6.304218231889536e-07,6.207412752701202e-06,1.5788353948664735e-06,2.3042823158903047e-05,0.9992122650146484,0.9992122650146484,0.9984879367402756,/home/yaxin/datasets/TacAct-original/10_4_R_15.xlsx,correct,correct_class_3
LeNet_LSTM,43,267,10,3,class_3,3,class_3,1,0.9531077146530152,0.0002814154431689,0.0024293572641909,0.0004297875566408,0.9531077146530152,0.0014909190358594,0.0004584175476338,0.0186797101050615,0.003859708784148,0.0006978386663831,0.0011852332390844,0.0020702369511127,0.0153096430003643,0.9531077146530152,0.9531077146530152,0.9344280045479537,/home/yaxin/datasets/TacAct-original/10_4_R_16.xlsx,correct,correct_class_3
LeNet_LSTM,43,268,10,3,class_3,3,class_3,1,0.9961336851119996,3.985406067386066e-07,6.7945920818601735e-06,2.592157670733286e-06,0.9961336851119996,2.036774503721972e-06,3.244004744828999e-07,0.0037553966976702,1.733248973323498e-05,7.095078444763203e-07,1.4246791124605809e-06,1.758374764904147e-06,7.748534699203447e-05,0.9961336851119996,0.9961336851119996,0.9923782884143294,/home/yaxin/datasets/TacAct-original/10_4_R_17.xlsx,correct,correct_class_3
LeNet_LSTM,43,269,10,3,class_3,3,class_3,1,0.9995697140693665,1.7119106132668096e-07,3.15219335789152e-06,5.630074610962765e-07,0.9995697140693665,2.5129413643298903e-06,7.29303550883742e-08,0.0003884558973368,9.641481483413372e-06,3.5755954286287306e-07,2.7777791729022283e-06,1.0073016483147512e-06,2.156145274057053e-05,0.9995697140693665,0.9995697140693665,0.9991812581720296,/home/yaxin/datasets/TacAct-original/10_4_R_18.xlsx,correct,correct_class_3
LeNet_LSTM,43,270,10,3,class_3,6,class_6,0,0.5195122957229614,2.300915730302222e-05,6.022144225426018e-05,1.8151349649997428e-05,0.480080783367157,9.172914724331348e-05,8.68170627654763e-06,0.5195122957229614,6.386735185515136e-05,1.087680175260175e-05,1.7061423932318576e-05,3.2452877348987386e-05,8.086912566795945e-05,0.480080783367157,0.5195122957229614,0.03943151235580444,/home/yaxin/datasets/TacAct-original/10_4_R_19.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,271,10,3,class_3,3,class_3,1,0.9995599389076232,1.7705525579003736e-07,3.896846919815289e-06,6.159001486594207e-07,0.9995599389076232,2.570385277067544e-06,8.747184665480746e-08,0.0004000003100372,9.293348739447538e-06,3.229932588055817e-07,2.712194827836356e-06,9.84876010079461e-07,1.947632154042367e-05,0.9995599389076232,0.9995599389076232,0.999159938597586,/home/yaxin/datasets/TacAct-original/10_4_R_2.xlsx,correct,correct_class_3
LeNet_LSTM,43,272,10,3,class_3,3,class_3,1,0.9984305500984192,5.516739065569709e-07,9.74957310972968e-06,1.7690978211248876e-06,0.9984305500984192,5.612088898487855e-06,5.060904300080438e-07,0.0013061470817774,2.1014679077779878e-05,2.1344624201447004e-06,5.574727310886374e-06,2.8561473754962208e-06,0.0002134588867193,0.9984305500984192,0.9984305500984192,0.9971244030166417,/home/yaxin/datasets/TacAct-original/10_4_R_20.xlsx,correct,correct_class_3
LeNet_LSTM,43,273,10,3,class_3,3,class_3,1,0.9984379410743712,2.2213642125734625e-07,4.188058028375963e-06,1.3381104508880526e-06,0.9984379410743712,1.6968311911114142e-06,2.0925639887536818e-07,0.0014697067672386,1.4652709069196136e-05,5.851661057931778e-07,1.734473016767879e-06,9.852313951341785e-07,6.660570215899497e-05,0.9984379410743712,0.9984379410743712,0.9969682343071327,/home/yaxin/datasets/TacAct-original/10_4_R_3.xlsx,correct,correct_class_3
LeNet_LSTM,43,274,10,3,class_3,6,class_6,0,0.999427080154419,3.3899883419508114e-05,6.229817518033087e-05,4.263222763256636e-06,0.0001984357368201,0.0001741014566505,3.9403103073709644e-06,0.999427080154419,2.351825969526544e-06,9.316318937635517e-06,1.8231100966659144e-06,2.701583753150772e-06,7.982159149833024e-05,0.0001984357368201,0.999427080154419,0.9992286444175988,/home/yaxin/datasets/TacAct-original/10_4_R_4.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,275,10,3,class_3,6,class_6,0,0.9990746974945068,5.3911659051664174e-05,2.9120903491275385e-05,6.261897397052962e-06,0.0006489942898042,0.0001126291172113,3.822855887847254e-06,0.9990746974945068,5.078773483546684e-06,7.878401447669603e-06,2.710330136324046e-06,4.210286078887293e-06,5.069813778391108e-05,0.0006489942898042,0.9990746974945068,0.9984257032047026,/home/yaxin/datasets/TacAct-original/10_4_R_5.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,276,10,3,class_3,3,class_3,1,0.9995412826538086,1.4689857152916377e-07,2.833874077623477e-06,5.227856263445574e-07,0.9995412826538086,2.0935769953212e-06,7.299661319848384e-08,0.000420380878495,7.774399819027167e-06,3.353798376792838e-07,2.6216300739179133e-06,8.210521400542348e-07,2.123519334418233e-05,0.9995412826538086,0.9995412826538086,0.9991209017753135,/home/yaxin/datasets/TacAct-original/10_4_R_6.xlsx,correct,correct_class_3
LeNet_LSTM,43,277,10,3,class_3,3,class_3,1,0.9992274045944214,3.2980443620544975e-07,9.383689757669345e-06,9.991309752876989e-07,0.9992274045944214,6.935250894457568e-06,2.7905116439796984e-07,0.0007077435147948,1.611939114809502e-05,5.994200478198763e-07,6.099523943703389e-06,1.738929654493404e-06,2.242127993667964e-05,0.9992274045944214,0.9992274045944214,0.9985196610796266,/home/yaxin/datasets/TacAct-original/10_4_R_7.xlsx,correct,correct_class_3
LeNet_LSTM,43,278,10,3,class_3,6,class_6,0,0.9993151426315308,4.2294977902201936e-05,2.0190385839669037e-05,4.601984983310103e-06,0.0004834409046452,8.282479393528774e-05,2.82119435723871e-06,0.9993151426315308,3.059371010749601e-06,5.528057045012247e-06,1.868547883532301e-06,2.589258656371385e-06,3.570453554857522e-05,0.0004834409046452,0.9993151426315308,0.9988317017268855,/home/yaxin/datasets/TacAct-original/10_4_R_8.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,279,10,3,class_3,3,class_3,1,0.9992465972900392,1.6591503992913206e-07,3.2044110866991105e-06,7.202307301668043e-07,0.9992465972900392,1.600497398612788e-06,1.0880454937023388e-07,0.0007026873645372,1.017244539980311e-05,3.967315933550708e-07,1.842159463194548e-06,7.279648457370058e-07,3.1882416806183755e-05,0.9992465972900392,0.9992465972900392,0.998543909925502,/home/yaxin/datasets/TacAct-original/10_4_R_9.xlsx,correct,correct_class_3
LeNet_LSTM,43,360,10,6,class_6,6,class_6,1,0.999334156513214,3.976672451244667e-05,1.101524230762152e-05,3.471137915767031e-06,0.0004444535297807,4.3244657717878e-05,1.6629402352918987e-06,0.999334156513214,4.681772225012537e-06,8.637367500341497e-06,2.5645483674452407e-06,2.393615659457282e-06,0.0001040494535118,0.999334156513214,0.999334156513214,0.9988897029834333,/home/yaxin/datasets/TacAct-original/10_7_L_1.xlsx,correct,correct_class_6
LeNet_LSTM,43,361,10,6,class_6,6,class_6,1,0.999778926372528,2.412614594504703e-05,1.1891323993040714e-05,2.469754008416203e-06,9.615145972929896e-05,3.714623380801641e-05,1.3811534245178336e-06,0.999778926372528,1.4281656603998272e-06,3.938454938179348e-06,1.094640992960194e-06,1.1336888974256e-06,4.031724165542983e-05,0.999778926372528,0.999778926372528,0.9996827749127987,/home/yaxin/datasets/TacAct-original/10_7_L_10.xlsx,correct,correct_class_6
LeNet_LSTM,43,362,10,6,class_6,3,class_3,0,0.9116961359977722,0.0001492520823376,0.0001064312309608,1.856491871876642e-05,0.9116961359977722,0.0023322673514485,4.523154711932875e-05,0.0828463360667228,0.0004982535610906,5.976534521323629e-05,0.0013312731171026,0.0001666175667196,0.0007499242783524,0.0828463360667228,0.9116961359977722,0.8288497999310495,/home/yaxin/datasets/TacAct-original/10_7_L_11.xlsx,wrong,class_6_to_3_error
LeNet_LSTM,43,363,10,6,class_6,6,class_6,1,0.99980229139328,2.012608092627488e-05,1.889684244815726e-05,2.455761659803102e-06,6.71891903039068e-05,4.030407581012696e-05,1.2400222431097063e-06,0.99980229139328,9.602257478036336e-07,3.430524657233036e-06,7.098595347088121e-07,1.262626255993382e-06,4.11382170568686e-05,0.99980229139328,0.99980229139328,0.9997351022029761,/home/yaxin/datasets/TacAct-original/10_7_L_12.xlsx,correct,correct_class_6
LeNet_LSTM,43,364,10,6,class_6,3,class_3,0,0.996601939201355,9.539387519907905e-07,1.2158765457570553e-05,2.278228748764377e-06,0.996601939201355,6.511874289572006e-06,4.080192752553558e-07,0.0033238076139241,2.306648275407497e-05,7.50991375753074e-07,4.275950686860597e-06,3.634535232777125e-06,2.022205080720596e-05,0.0033238076139241,0.996601939201355,0.9932781315874308,/home/yaxin/datasets/TacAct-original/10_7_L_13.xlsx,wrong,class_6_to_3_error
LeNet_LSTM,43,365,10,6,class_6,9,class_9,0,0.9997430443763732,2.760323468464776e-06,5.319414412952028e-06,2.959219500553445e-07,1.4400492545973975e-05,0.0001193492644233,7.523126441810746e-06,4.39333462054492e-06,3.1157822377281263e-05,1.795796379155945e-06,0.9997430443763732,4.29819056080305e-06,6.562148337252438e-05,4.39333462054492e-06,0.9997430443763732,0.9996236951119499,/home/yaxin/datasets/TacAct-original/10_7_L_14.xlsx,wrong,other
LeNet_LSTM,43,366,10,6,class_6,6,class_6,1,0.999760925769806,2.6510080715524964e-05,2.086200584017206e-05,2.969224397020298e-06,8.687248919159174e-05,4.764847835758701e-05,1.4770532743568765e-06,0.999760925769806,1.3356337831282872e-06,4.51019377578632e-06,9.712754263091483e-07,1.482591073909134e-06,4.450964479474351e-05,0.999760925769806,0.999760925769806,0.9996740532806144,/home/yaxin/datasets/TacAct-original/10_7_L_15.xlsx,correct,correct_class_6
LeNet_LSTM,43,367,10,6,class_6,9,class_9,0,0.999913215637207,3.289548828888656e-07,1.7338746829409502e-06,6.544048147816285e-08,3.2346738407795783e-06,1.728560710034799e-05,2.60716433331254e-06,1.1256572634010809e-06,9.268384019378573e-06,6.008774562360486e-07,0.999913215637207,1.1958973118453289e-06,4.9207705160370097e-05,1.1256572634010809e-06,0.999913215637207,0.9998640079320467,/home/yaxin/datasets/TacAct-original/10_7_L_16.xlsx,wrong,other
LeNet_LSTM,43,368,10,6,class_6,6,class_6,1,0.9997517466545104,3.2712465326767415e-05,1.5264429748640396e-05,2.7366991162125487e-06,9.243677777703851e-05,5.509817856363952e-05,1.515893018222414e-06,0.9997517466545104,1.5079567674547434e-06,5.245552529231645e-06,1.1409684930185904e-06,1.3872513591195457e-06,3.908651706296951e-05,0.9997517466545104,0.9997517466545104,0.9996593098767333,/home/yaxin/datasets/TacAct-original/10_7_L_17.xlsx,correct,correct_class_6
LeNet_LSTM,43,369,10,6,class_6,6,class_6,1,0.999681830406189,3.767044472624548e-05,1.5345009160228074e-05,2.9452694434439763e-06,0.000144478995935,7.682997238589451e-05,1.964807552212733e-06,0.999681830406189,1.6636059854135965e-06,4.635640834749211e-06,1.2921169627588824e-06,1.6943594118856709e-06,2.958076038339641e-05,0.999681830406189,0.999681830406189,0.999537351410254,/home/yaxin/datasets/TacAct-original/10_7_L_18.xlsx,correct,correct_class_6
LeNet_LSTM,43,370,10,6,class_6,6,class_6,1,0.999670386314392,3.070162347285077e-05,3.183410080964677e-05,3.895163445122307e-06,7.933014421723783e-05,6.133790157036856e-05,2.4134515115292743e-06,0.999670386314392,1.4857375845167553e-06,6.650256182183512e-06,8.640408850624226e-07,1.9343935946380952e-06,0.0001092274032998,0.999670386314392,0.999670386314392,0.9995611589110922,/home/yaxin/datasets/TacAct-original/10_7_L_19.xlsx,correct,correct_class_6
LeNet_LSTM,43,371,10,6,class_6,6,class_6,1,0.7775424122810364,0.0113652115687727,0.0004288881027605,0.0002936443488579,0.0895800068974495,0.009342685341835,0.0001833103888202,0.7775424122810364,0.0360111519694328,0.0009949911618605,0.0143943168222904,0.0005561674479395,0.0593072474002838,0.7775424122810364,0.7775424122810364,0.6879624053835869,/home/yaxin/datasets/TacAct-original/10_7_L_2.xlsx,correct,correct_class_6
LeNet_LSTM,43,372,10,6,class_6,3,class_3,0,0.9986847043037416,1.1101346899522468e-06,1.4267190636019222e-05,2.259766688439413e-06,0.9986847043037416,1.950036130438093e-05,1.18426851258846e-06,0.0010802134638652,2.9293223633430895e-05,3.552956286512199e-06,2.8366524929879237e-05,6.9140946834522765e-06,0.0001287020277231,0.0010802134638652,0.9986847043037416,0.9976044908398763,/home/yaxin/datasets/TacAct-original/10_7_L_20.xlsx,wrong,class_6_to_3_error
LeNet_LSTM,43,373,10,6,class_6,6,class_6,1,0.999745786190033,3.107457814621739e-05,1.2029468052787706e-05,2.6080581392307067e-06,0.0001132137767854,4.961476952303201e-05,1.6636554391880054e-06,0.999745786190033,1.6508237195012043e-06,4.2433202906977385e-06,1.3763032029601163e-06,1.2679024621320425e-06,3.534794086590409e-05,0.999745786190033,0.999745786190033,0.9996325724132475,/home/yaxin/datasets/TacAct-original/10_7_L_3.xlsx,correct,correct_class_6
LeNet_LSTM,43,374,10,6,class_6,6,class_6,1,0.997016191482544,5.5679269280517474e-05,2.5793202439672317e-05,7.747405106783845e-06,0.0027160427998751,7.09339146851562e-05,4.14971555073862e-06,0.997016191482544,1.156976395577658e-05,8.715402145753615e-06,6.327596565824933e-06,7.370717412413796e-06,6.947216024855152e-05,0.997016191482544,0.997016191482544,0.9943001486826688,/home/yaxin/datasets/TacAct-original/10_7_L_4.xlsx,correct,correct_class_6
LeNet_LSTM,43,375,10,6,class_6,6,class_6,1,0.9996161460876464,3.428635318414308e-05,9.9783246696461e-06,2.973713662868249e-06,0.0002213413681602,4.0489179809810594e-05,1.541730512144568e-06,0.9996161460876464,2.750579369603656e-06,6.355324785545236e-06,1.7939510144060478e-06,1.5106741102499657e-06,6.077995203668252e-05,0.9996161460876464,0.9996161460876464,0.9993948047194862,/home/yaxin/datasets/TacAct-original/10_7_L_5.xlsx,correct,correct_class_6
LeNet_LSTM,43,376,10,6,class_6,6,class_6,1,0.9996395111083984,4.159676245762967e-05,1.899798371596262e-05,3.2390075830335263e-06,0.0001192369090858,0.0001206540691782,2.208112164225895e-06,0.9996395111083984,2.3739360131003195e-06,6.839358320576139e-06,1.9378180695639458e-06,1.9268461528554326e-06,4.1552393668098375e-05,0.9996395111083984,0.9996395111083984,0.9995188570392203,/home/yaxin/datasets/TacAct-original/10_7_L_6.xlsx,correct,correct_class_6
