model,seed,sample_id,subject_id,true_label,true_class,pred_label,pred_class,correct,top1_confidence,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,true_class_probability,pred_class_probability,probability_margin,file_path,correctness,case_type
LeNet_LSTM,43,8410,26,3,class_3,3,class_3,1,0.9992918968200684,4.213529223306978e-07,1.0154925803362858e-05,1.235934519172588e-06,0.9992918968200684,7.322372312046355e-06,2.89811566744902e-07,0.0006334580830298,2.2438664018409327e-05,6.391570650521317e-07,6.559933808603091e-06,2.7276723812974524e-06,2.285459777340293e-05,0.9992918968200684,0.9992918968200684,0.9986584387370385,/home/yaxin/datasets/TacAct-original/26_4_L_19.xlsx,correct,correct_class_3
LeNet_LSTM,43,8411,26,3,class_3,3,class_3,1,0.9927167296409608,3.942057901440421e-06,6.97760988259688e-05,6.525032949866727e-05,0.9927167296409608,8.806920050119516e-06,9.329141903435812e-07,0.006991664879024,8.70631483849138e-05,4.445543254405493e-06,5.95950905335485e-06,9.551738912705332e-06,3.5850000131176785e-05,0.9927167296409608,0.9927167296409608,0.9857250647619368,/home/yaxin/datasets/TacAct-original/26_4_L_2.xlsx,correct,correct_class_3
LeNet_LSTM,43,8412,26,3,class_3,6,class_6,0,0.9964272379875184,0.0005905465222895,0.0001629774051252,5.081317794974893e-05,0.0014656150015071,0.0006527904770337,2.5235993234673515e-05,0.9964272379875184,9.33556948439218e-05,8.234864071710035e-05,2.949809822894167e-05,4.914678356726654e-05,0.0003702793910633,0.0014656150015071,0.9964272379875184,0.9949616229860113,/home/yaxin/datasets/TacAct-original/26_4_L_20.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8413,26,3,class_3,6,class_6,0,0.9970473647117616,0.0001237418327946,0.0001233966613654,4.2442370613571256e-05,0.0020376066677272,0.0001455831370549,1.2540557690954302e-05,0.9970473647117616,4.389487730804831e-05,4.7037519834702834e-05,9.708417564979754e-06,1.722704473650083e-05,0.0003493953845463,0.0020376066677272,0.9970473647117616,0.9950097580440344,/home/yaxin/datasets/TacAct-original/26_4_L_3.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8414,26,3,class_3,6,class_6,0,0.9995988011360168,2.9520506359403956e-05,2.958242293971125e-05,4.762487151310779e-06,0.0001035506138578,3.6945388274034485e-05,3.2076936804514844e-06,0.9995988011360168,2.090425596179557e-06,7.025354989309562e-06,1.4825131984252948e-06,1.5724168633823863e-06,0.0001814114220906,0.0001035506138578,0.9995988011360168,0.9994173897139262,/home/yaxin/datasets/TacAct-original/26_4_L_4.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8415,26,3,class_3,6,class_6,0,0.9985576272010804,0.0003027040220331,6.059838779037818e-05,1.586379403306637e-05,0.0004657119861803,0.0004209987819194,8.641600288683549e-06,0.9985576272010804,1.52868487930391e-05,3.024193392775487e-05,7.400743015750777e-06,1.181473271572031e-05,0.0001029750201269,0.0004657119861803,0.9985576272010804,0.9980919152149001,/home/yaxin/datasets/TacAct-original/26_4_L_5.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8416,26,3,class_3,6,class_6,0,0.997056245803833,0.0001447842951165,0.0001012437787721,2.3124763174564578e-05,0.0020415987819433,0.0003796347009483,1.6959467757260427e-05,0.997056245803833,2.502515599189792e-05,3.160083724651486e-05,1.2478512871894054e-05,2.1339639715733935e-05,0.0001459980703657,0.0020415987819433,0.997056245803833,0.9950146470218897,/home/yaxin/datasets/TacAct-original/26_4_L_6.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8417,26,3,class_3,6,class_6,0,0.9759465456008912,0.0005368591519072,8.935287041822448e-05,6.010773722664453e-05,0.0205807983875274,0.000159507166245,9.134092579188293e-06,0.9759465456008912,0.0002771598228719,0.000140994467074,2.426706305413973e-05,7.440443005179986e-05,0.0021009685005992,0.0205807983875274,0.9759465456008912,0.9553657472133639,/home/yaxin/datasets/TacAct-original/26_4_L_7.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8418,26,3,class_3,3,class_3,1,0.9994308352470398,2.360898889719465e-07,4.853552127315197e-06,8.20773550458398e-07,0.9994308352470398,3.1199447221297305e-06,1.1639934172080757e-07,0.0005205343477427,1.1790718417614698e-05,4.168412885974249e-07,3.4091281122528017e-06,1.336976652055455e-06,2.2574591639568095e-05,0.9994308352470398,0.9994308352470398,0.9989103008992971,/home/yaxin/datasets/TacAct-original/26_4_L_8.xlsx,correct,correct_class_3
LeNet_LSTM,43,8419,26,3,class_3,3,class_3,1,0.9994598031044006,3.0641953685517365e-07,5.887678071303526e-06,9.511160214970004e-07,0.9994598031044006,4.536941560218111e-06,1.3971909140764185e-07,0.0004758985596708,1.64241992024472e-05,5.714306894333276e-07,4.581005214276956e-06,1.9465151126496494e-06,2.891907024604734e-05,0.9994598031044006,0.9994598031044006,0.9989839045447299,/home/yaxin/datasets/TacAct-original/26_4_L_9.xlsx,correct,correct_class_3
LeNet_LSTM,43,8420,26,3,class_3,6,class_6,0,0.9967808723449708,0.0002218152658315,7.309230568353087e-05,2.3832903025322597e-05,0.0018708838615566,0.0003604988160077,1.2792103916581254e-05,0.9967808723449708,5.221126775722951e-05,6.440655852202326e-05,2.371349182794802e-05,2.4684175514266823e-05,0.0004911256255581,0.0018708838615566,0.9967808723449708,0.9949099884834142,/home/yaxin/datasets/TacAct-original/26_4_R_1.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8421,26,3,class_3,1,class_1,0,0.8685388565063477,1.794869422155898e-05,0.8685388565063477,8.22508882265538e-05,0.0144495731219649,0.0014308554818853,0.0001218486358993,0.1114939823746681,1.0097998710989486e-05,3.305182690382935e-05,6.229401606105967e-06,2.3785323719494045e-05,0.0037914765998721,0.0144495731219649,0.8685388565063477,0.7570448741316795,/home/yaxin/datasets/TacAct-original/26_4_R_10.xlsx,wrong,other
LeNet_LSTM,43,8422,26,3,class_3,6,class_6,0,0.7428241968154907,0.0002775189641397,3.246269261580892e-05,3.0941926524974406e-05,0.0007753045647405,7.086062396410853e-05,1.4003996511746664e-05,0.7428241968154907,0.0002901130937971,0.0007143421098589,7.929628918645903e-05,3.5174027289031073e-05,0.2548557221889496,0.0007753045647405,0.7428241968154907,0.48796847462654114,/home/yaxin/datasets/TacAct-original/26_4_R_11.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8423,26,3,class_3,3,class_3,1,0.9989185333251952,7.544539357695612e-07,1.5336714568547904e-05,2.755404466370237e-06,0.9989185333251952,7.597489911859155e-06,3.169438969052863e-07,0.0009722237009555,4.017117680632509e-05,9.213426324095052e-07,6.642897005804116e-06,5.570228040596703e-06,2.927527930296492e-05,0.9989185333251952,0.9989185333251952,0.9979463096242397,/home/yaxin/datasets/TacAct-original/26_4_R_12.xlsx,correct,correct_class_3
LeNet_LSTM,43,8424,26,3,class_3,6,class_6,0,0.9695409536361694,0.0001966079289559,0.0002573801029939,0.0001411209086654,0.0265307463705539,0.0002293042489327,4.579166852636263e-05,0.9695409536361694,0.0002704785438254,0.0001619391841813,3.7671972677344456e-05,0.0001001897398964,0.0024877770338207,0.0265307463705539,0.9695409536361694,0.9430102072656156,/home/yaxin/datasets/TacAct-original/26_4_R_13.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8425,26,3,class_3,6,class_6,0,0.9983277916908264,1.9369916117284447e-05,8.153355338436086e-06,4.330978299549315e-06,0.0012124495115131,1.3941706129116938e-05,1.2520711152319564e-06,0.9983277916908264,7.820081009413116e-06,1.2656581930059474e-05,2.2327117221720982e-06,2.7124499411002034e-06,0.0003872934321407,0.0012124495115131,0.9983277916908264,0.9971153421793133,/home/yaxin/datasets/TacAct-original/26_4_R_14.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8426,26,3,class_3,3,class_3,1,0.9987621307373048,1.7841034605226016e-07,2.8195736376801506e-06,6.00961811869638e-07,0.9987621307373048,1.3743551789957564e-06,5.682879944401976e-08,0.0012184133520349,6.1615996855834965e-06,1.672586620315997e-07,9.083437930712536e-07,5.861638783244416e-07,6.542926712427288e-06,0.9987621307373048,0.9987621307373048,0.9975437173852699,/home/yaxin/datasets/TacAct-original/26_4_R_15.xlsx,correct,correct_class_3
LeNet_LSTM,43,8427,26,3,class_3,6,class_6,0,0.998969793319702,3.236190968891606e-05,9.423791198059916e-06,3.223203748348169e-06,0.000901204184629,2.4757782739470716e-05,6.340458185150055e-07,0.998969793319702,4.635202913050307e-06,2.553608965172316e-06,1.360937972094689e-06,2.49612276093103e-06,4.757083297590725e-05,0.000901204184629,0.998969793319702,0.998068589135073,/home/yaxin/datasets/TacAct-original/26_4_R_16.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8428,26,3,class_3,6,class_6,0,0.9974765181541444,1.616492954781279e-05,1.65811743499944e-05,4.716494458989473e-06,0.0023048834409564,1.5461278962902725e-05,1.130251121139736e-06,0.9974765181541444,5.716360647056717e-06,9.338543350168038e-06,1.2163535529907676e-06,1.54835686316801e-06,0.0001465634850319,0.0023048834409564,0.9974765181541444,0.995171634713188,/home/yaxin/datasets/TacAct-original/26_4_R_17.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8429,26,3,class_3,6,class_6,0,0.9847299456596376,0.0106778685003519,0.0001324309123447,0.0001104108960134,0.0014197437558323,0.0015730762388557,3.3499331038910896e-05,0.9847299456596376,0.0001594222703715,0.0002297752944286,6.671300070593134e-05,8.386922854697332e-05,0.0007832931005395,0.0014197437558323,0.9847299456596376,0.9740520771592857,/home/yaxin/datasets/TacAct-original/26_4_R_18.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8430,26,3,class_3,3,class_3,1,0.9982951283454896,2.530334484163177e-07,3.072420440730639e-06,6.654816502305039e-07,0.9982951283454896,2.15902923628164e-06,8.887969471516045e-08,0.0016807924257591,5.393690571509069e-06,3.104135544163001e-07,1.326404799328884e-06,6.289332077358267e-07,1.0268453479511663e-05,0.9982951283454896,0.9982951283454896,0.9966143359197305,/home/yaxin/datasets/TacAct-original/26_4_R_19.xlsx,correct,correct_class_3
LeNet_LSTM,43,8431,26,3,class_3,3,class_3,1,0.987108051776886,3.5483208193909377e-06,2.242299888166599e-05,3.0004928248672518e-06,0.987108051776886,3.0230499760364186e-05,1.407709078193875e-06,0.0127219166606664,3.373295476194471e-05,2.227935965493089e-06,7.93664003140293e-06,8.09228095022263e-06,5.747523391619325e-05,0.987108051776886,0.987108051776886,0.9743861351162196,/home/yaxin/datasets/TacAct-original/26_4_R_2.xlsx,correct,correct_class_3
LeNet_LSTM,43,8432,26,3,class_3,6,class_6,0,0.9936258792877196,0.0029235845431685,4.438754331204109e-05,1.829335087677464e-05,0.000378791737603,0.0023248174693435,1.49036968650762e-05,0.9936258792877196,2.8175343686598356e-05,0.0001401736808475,0.0001400224427925,3.966344957007095e-05,0.0003212612355127,0.000378791737603,0.9936258792877196,0.9907022947445511,/home/yaxin/datasets/TacAct-original/26_4_R_20.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8433,26,3,class_3,3,class_3,1,0.9945335388183594,1.1749323675758204e-05,9.682512609288096e-05,1.898641676234547e-05,0.9945335388183594,0.0001006869133561,9.301530553784689e-06,0.0038353179115802,0.0002911994815804,3.4727378078969195e-05,6.887532072141767e-05,4.164686833973974e-05,0.0009571666596457,0.9945335388183594,0.9945335388183594,0.9906982209067792,/home/yaxin/datasets/TacAct-original/26_4_R_3.xlsx,correct,correct_class_3
LeNet_LSTM,43,8434,26,3,class_3,1,class_1,0,0.4980284571647644,0.0001253871596418,0.4980284571647644,0.0001414504658896,0.0059222937561571,0.3686692416667938,0.0004221495473757,0.1251315772533416,3.369288970134221e-05,0.0001860725460574,7.794677367201075e-05,1.3959102034277748e-05,0.0012476801639422,0.0059222937561571,0.4980284571647644,0.12935921549797058,/home/yaxin/datasets/TacAct-original/26_4_R_4.xlsx,wrong,other
LeNet_LSTM,43,8435,26,3,class_3,6,class_6,0,0.9996281862258912,0.0001140667518484,8.128946319629904e-06,2.5473939331277502e-06,8.170818910002708e-05,0.000135214839247,1.623632215341786e-06,0.9996281862258912,1.1657915592877544e-06,6.810188097006176e-06,1.409095261806215e-06,1.0640477512424695e-06,1.811105357774068e-05,8.170818910002708e-05,0.9996281862258912,0.9994929713866442,/home/yaxin/datasets/TacAct-original/26_4_R_5.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8436,26,3,class_3,6,class_6,0,0.9997242093086244,7.252997602336109e-05,6.336257229122566e-06,1.523799710412277e-06,5.226809662417509e-05,0.0001225321029778,8.85724944055255e-07,0.9997242093086244,6.559959047081065e-07,4.406373136589536e-06,8.704202514309145e-07,7.92124751569645e-07,1.3041613783570938e-05,5.226809662417509e-05,0.9997242093086244,0.9996016772056466,/home/yaxin/datasets/TacAct-original/26_4_R_6.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8437,26,3,class_3,6,class_6,0,0.9822835326194764,0.0002555278188083,5.027137740398757e-05,3.4246055292896926e-05,0.012663584202528,0.0001050595092237,7.781361091474537e-06,0.9822835326194764,0.0001387960364809,0.0001750106021063,2.129937820427585e-05,2.400962148385588e-05,0.0042409501038491,0.012663584202528,0.9822835326194764,0.9696199484169484,/home/yaxin/datasets/TacAct-original/26_4_R_7.xlsx,wrong,class_3_to_6_error
LeNet_LSTM,43,8438,26,3,class_3,3,class_3,1,0.9987249970436096,2.536053784751857e-07,4.838062068301952e-06,8.310349812745699e-07,0.9987249970436096,2.3469665393349715e-06,9.870935002709302e-08,0.001243372564204,1.0002991075452884e-05,2.677684562968352e-07,1.705724571365863e-06,1.2156433513155207e-06,1.0018476132245269e-05,0.9987249970436096,0.9987249970436096,0.9974816244794056,/home/yaxin/datasets/TacAct-original/26_4_R_8.xlsx,correct,correct_class_3
LeNet_LSTM,43,8439,26,3,class_3,3,class_3,1,0.9905052781105042,2.0768202375620604e-06,1.231721671501873e-05,2.1579867279797327e-06,0.9905052781105042,1.3034983567195011e-05,6.462771011683799e-07,0.0093986550346016,1.650841841183137e-05,2.031925305345794e-06,3.756438445634558e-06,3.1068670978129376e-06,4.04134152631741e-05,0.9905052781105042,0.9905052781105042,0.9811066230759026,/home/yaxin/datasets/TacAct-original/26_4_R_9.xlsx,correct,correct_class_3
LeNet_LSTM,43,8520,26,6,class_6,6,class_6,1,0.999942183494568,7.972746061568614e-06,1.7987716773859574e-06,4.782671680914063e-07,2.6389208869659345e-05,8.977790457720403e-06,2.842530193447601e-07,0.999942183494568,1.553593307335177e-07,8.572146725782659e-07,1.890455081365872e-07,1.169137036072243e-07,1.0591556019790003e-05,0.999942183494568,0.999942183494568,0.9999157942856983,/home/yaxin/datasets/TacAct-original/26_7_L_1.xlsx,correct,correct_class_6
LeNet_LSTM,43,8521,26,6,class_6,6,class_6,1,0.9990703463554382,0.0002139428252121,3.430899596423842e-05,1.0745349754870404e-05,0.0003361677518114,0.0002117443364113,4.932611318508862e-06,0.9990703463554382,1.0831155123014469e-05,1.7873468095785938e-05,5.138691449246835e-06,6.421618309104815e-06,7.75983280618675e-05,0.9990703463554382,0.9990703463554382,0.9987341786036268,/home/yaxin/datasets/TacAct-original/26_7_L_10.xlsx,correct,correct_class_6
LeNet_LSTM,43,8522,26,6,class_6,6,class_6,1,0.9979447722434998,2.4479932108079083e-05,1.116994462790899e-05,4.261904450686416e-06,0.0019271315541118,2.4667318939464167e-05,1.2166018450443516e-06,0.9979447722434998,4.506966888584429e-06,5.664486707246397e-06,1.725255856399599e-06,2.317276539542945e-06,4.8100726417033e-05,0.9979447722434998,0.9979447722434998,0.9960176406893879,/home/yaxin/datasets/TacAct-original/26_7_L_11.xlsx,correct,correct_class_6
LeNet_LSTM,43,8523,26,6,class_6,6,class_6,1,0.997610569000244,0.0007397480658255,8.792763401288539e-05,3.339811519253999e-05,0.0006389141199178,0.0006107204826548,1.445069119654363e-05,0.997610569000244,2.918134669016581e-05,5.994628736516461e-05,1.4826755432295611e-05,1.8229344277642667e-05,0.0001420233020326,0.997610569000244,0.997610569000244,0.9968708209344185,/home/yaxin/datasets/TacAct-original/26_7_L_12.xlsx,correct,correct_class_6
LeNet_LSTM,43,8524,26,6,class_6,6,class_6,1,0.988852083683014,0.0087961554527282,0.0001720809668768,0.000106094397779,0.0008229818777181,0.0009567483211867,1.2813589819415938e-05,0.988852083683014,4.6640707296319306e-05,7.981282396940514e-05,1.8945966075989414e-05,2.5640516469138674e-05,0.000109986969619,0.988852083683014,0.988852083683014,0.9800559282302859,/home/yaxin/datasets/TacAct-original/26_7_L_13.xlsx,correct,correct_class_6
LeNet_LSTM,43,8525,26,6,class_6,6,class_6,1,0.9809672236442566,0.0025403327308595,0.001088943099603,0.0004363772750366,0.0105015179142355,0.002323789987713,0.000118017756904,0.9809672236442566,0.000584190711379,0.0003422958252485,0.0001114018086809,0.0003595379239413,0.0006263438845053,0.9809672236442566,0.9809672236442566,0.9704657057300211,/home/yaxin/datasets/TacAct-original/26_7_L_14.xlsx,correct,correct_class_6
LeNet_LSTM,43,8526,26,6,class_6,6,class_6,1,0.9998146891593932,2.4860453777364452e-05,6.156662948342273e-06,1.761640646691376e-06,9.906148625304922e-05,2.61835284618428e-05,8.342711907971534e-07,0.9998146891593932,1.0511544132896231e-06,2.3467885057470994e-06,6.544661346197245e-07,7.064389251354442e-07,2.168685750802979e-05,0.9998146891593932,0.9998146891593932,0.9997156276731402,/home/yaxin/datasets/TacAct-original/26_7_L_15.xlsx,correct,correct_class_6
LeNet_LSTM,43,8527,26,6,class_6,6,class_6,1,0.9839074611663818,7.85590018494986e-05,4.535840344033204e-05,1.0938425475615077e-05,0.0156664717942476,9.609235712559894e-05,6.523402589664329e-06,0.9839074611663818,2.8510010452009737e-05,1.4825977814325595e-05,1.3070597560727036e-05,2.4915678295656107e-05,0.0001073095481842,0.9839074611663818,0.9839074611663818,0.9682409893721342,/home/yaxin/datasets/TacAct-original/26_7_L_16.xlsx,correct,correct_class_6
LeNet_LSTM,43,8528,26,6,class_6,0,class_0,0,0.9986571073532104,0.9986571073532104,2.3390402930090204e-06,4.277021434972994e-05,6.291877070907503e-05,0.0004925813409499,7.375536824838491e-06,0.0004561181995086,3.1221341487253085e-05,2.4829088943079117e-05,9.130492981057614e-05,0.0001245141902472,6.776026566512883e-06,0.0004561181995086,0.9986571073532104,0.9981645260122606,/home/yaxin/datasets/TacAct-original/26_7_L_17.xlsx,wrong,other
LeNet_LSTM,43,8529,26,6,class_6,6,class_6,1,0.9992716908454896,0.0001435568265151,4.226519740768708e-05,1.1499740139697678e-05,0.0003018200804945,0.0001478314225096,4.8664878704585135e-06,0.9992716908454896,7.9174387792591e-06,1.0576955901342444e-05,3.68673681805376e-06,4.386069122119807e-06,4.991649984731339e-05,0.9992716908454896,0.9992716908454896,0.9989698707649951,/home/yaxin/datasets/TacAct-original/26_7_L_18.xlsx,correct,correct_class_6
LeNet_LSTM,43,8530,26,6,class_6,6,class_6,1,0.9992695450782776,0.0002186688652727,1.3350582776183728e-05,4.510798135015648e-06,0.0001765569759299,0.0002486096636857,2.143390247510979e-06,0.9992695450782776,3.7852159948670314e-06,1.3826333088218234e-05,3.757951844818308e-06,2.918988684541546e-06,4.236458335071802e-05,0.9992695450782776,0.9992695450782776,0.9990209354145919,/home/yaxin/datasets/TacAct-original/26_7_L_19.xlsx,correct,correct_class_6
LeNet_LSTM,43,8531,26,6,class_6,6,class_6,1,0.9981847405433656,0.0001918918569572,0.0001123714682762,2.4643597498652525e-05,0.0008650093222968,0.0003544686478562,1.3560487786890008e-05,0.9981847405433656,3.2103565899888054e-05,3.012122760992497e-05,1.134110880229855e-05,2.0158298866590485e-05,0.0001595167414052,0.9981847405433656,0.9981847405433656,0.9973197312210688,/home/yaxin/datasets/TacAct-original/26_7_L_2.xlsx,correct,correct_class_6
LeNet_LSTM,43,8532,26,6,class_6,6,class_6,1,0.9985005855560304,4.909832568955608e-05,5.980056812404655e-05,1.531042653368786e-05,0.00117081659846,7.905646634753793e-05,3.623842758315732e-06,0.9985005855560304,1.857224924606271e-05,1.17704566946486e-05,4.61012450614362e-06,6.564323030033847e-06,8.013014303287491e-05,0.9985005855560304,0.9985005855560304,0.9973297689575704,/home/yaxin/datasets/TacAct-original/26_7_L_20.xlsx,correct,correct_class_6
LeNet_LSTM,43,8533,26,6,class_6,6,class_6,1,0.999849796295166,9.522501386527438e-06,2.7372079784981902e-06,1.251722892448015e-06,8.657749276608229e-05,8.395615623157937e-06,4.608034203101852e-07,0.999849796295166,4.891422236141807e-07,1.8393856180409784e-06,2.4343822246919444e-07,2.82159106745894e-07,3.833800656138919e-05,0.999849796295166,0.999849796295166,0.9997632188023999,/home/yaxin/datasets/TacAct-original/26_7_L_3.xlsx,correct,correct_class_6
LeNet_LSTM,43,8534,26,6,class_6,6,class_6,1,0.9971911311149596,0.0003874273097608,0.0001094502658816,3.248855136916973e-05,0.0013553133467212,0.0005589234060607,1.7129523257608525e-05,0.9971911311149596,5.1077702664770186e-05,4.887473915005103e-05,1.7677535652182996e-05,3.122847556369379e-05,0.0001993295300053,0.9971911311149596,0.9971911311149596,0.9958358177682384,/home/yaxin/datasets/TacAct-original/26_7_L_4.xlsx,correct,correct_class_6
LeNet_LSTM,43,8535,26,6,class_6,6,class_6,1,0.9998644590377808,2.3806253011571243e-05,6.034279067534953e-06,1.5682755929447012e-06,6.614696758333594e-05,2.3649121430935335e-05,4.929125339003804e-07,0.9998644590377808,7.203057066362817e-07,1.470369852540898e-06,4.075289439242624e-07,4.4518921527014754e-07,1.0859797839657404e-05,0.9998644590377808,0.9998644590377808,0.9997983120701974,/home/yaxin/datasets/TacAct-original/26_7_L_5.xlsx,correct,correct_class_6
LeNet_LSTM,43,8536,26,6,class_6,6,class_6,1,0.9981144666671752,0.0001133709301939,3.478049620753154e-05,1.2292052815610076e-05,0.0014569191262125,0.0001316228735959,4.56360112366383e-06,0.9981144666671752,1.661973146838136e-05,1.3722364201385062e-05,5.451887318486115e-06,1.3896981727157254e-05,8.234785491367802e-05,0.9981144666671752,0.9981144666671752,0.9966575475409627,/home/yaxin/datasets/TacAct-original/26_7_L_6.xlsx,correct,correct_class_6
LeNet_LSTM,43,8537,26,6,class_6,6,class_6,1,0.5061590671539307,0.4635968208312988,0.0012026951881125,0.0033045541495084,0.0151399318128824,0.0059010530821979,0.0001176569930976,0.5061590671539307,0.0021073915995657,0.0010941380169242,0.0001721990556688,0.0007495799218304,0.0004549665318336,0.5061590671539307,0.5061590671539307,0.04256224632263189,/home/yaxin/datasets/TacAct-original/26_7_L_7.xlsx,correct,correct_class_6
